Table S4. LC-TOF-MS data from negative and positive ion modes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data shown are peak areas for each mass feature.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ctr = control sample, sample = aphid-treated sample",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,controls for 2 h samples,,,,,,controls for 4h samples,,,,,controls for 8 h samples,,,,,controls for 24 h samples,,,,,controls for  48 h samples,,,,,controls for 96 h samples,,,,,2 h samples,,,,,4 h samples,,,,,8 h samples,,,,,24 h samples,,,,,48 h samples,,,,,96 h samples,,,,
Ion mode,m/z,retention time,ID,ctr_2h_1,ctr_2h_2,ctr_2h_3,ctr_2h_4,ctr_2h_5,ctr_4h_1,ctr_4h_2,ctr_4h_3,ctr_4h_4,ctr_4h_5,ctr_8h_1,ctr_8h_2,ctr_8h_3,ctr_8h_4,ctr_8h_5,ctr_24h_1,ctr_24h_2,ctr_24h_3,ctr_24h_4,ctr_24h_5,ctr_48h_1,ctr_48h_2,ctr_48h_3,ctr_48h_4,ctr_48h_5,ctr_96h_1,ctr_96h_2,ctr_96h_3,ctr_96h_4,ctr_96h_5,sample_2h_1,sample_2h_2,sample_2h_3,sample_2h_4,sample_2h_5,sample_4h_1,sample_4h_2,sample_4h_3,sample_4h_4,sample_4h_5,sample_8h_1,sample_8h_2,sample_8h_3,sample_8h_4,sample_8h_5,sample_24h_1,sample_24h_2,sample_24h_3,sample_24h_4,sample_24h_5,sample_48h_1,sample_48h_2,sample_48h_3,sample_48h_4,sample_48h_5,sample_96h_1,sample_96h_2,sample_96h_3,sample_96h_4,sample_96h_5
Positive,791.1248269,382.7930268,P1897-791.1-382.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3.843305993,0,268.129975,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20666605,163.2171702,0,0,0,0,14.99337901,0,0,0,0,0
Positive,791.2771686,342.1191717,P1898-791.3-342.1,1559,1545.5,1532,1518.4,1504.9,1626.71322004611,1613.17968466445,1599.64614928279,1586.11261390113,1572.57907851947,1356.04251241292,1342.50897703126,1328.9754416496,1315.44190626794,1301.90837088628,1762.04857386271,1748.51503848105,1734.98150309939,1721.44796771773,1707.91443233607,1707.914432,1423.710189,1410.176654,1396.643119,1383.109583,1423.71018932122,1410.17665393956,1396.6431185579,1383.10958317624,1369.57604779458,1644.369635,2564.700201,1813.967143,2960.603093,2818.395332,3527.701677,3123.666206,2791.549035,3052.360511,5922.81678,2857.940903,1862.202208,1292.0142,3236.455021,1848.547228,2003.505153,2485.887348,2535.81878,2122.100749,3104.248958,497.4492523,1823.694734,2645.666978,3153.171643,4701.246171,1944.035023,1673.656678,1519.778425,2812.012739,2344.40384
Positive,791.3819619,971.1391001,P1899-791.4-971.1,2116.1,2050,1984,1917.9,1851.9,2446.31416049006,2380.2641140068,2314.21406752353,2248.16402104027,2182.113974557,1125.31323082478,1059.26318434152,993.213137858259,927.163091374995,861.113044891731,3106.8146253227,3040.76457883943,2974.71453235617,2908.66448587291,2842.61443938964,2842.614439,1455.563463,1389.513417,1323.46337,1257.413324,1455.5634632411,1389.51341675784,1323.46337027457,1257.41332379131,1191.36327730805,1589.042374,1301.384154,1665.556994,1732.286511,316.0677635,2249.605416,1092.955726,975.9122119,1438.87096,807.783316,620.4209572,479.3169317,507.7218982,615.178305,120.2452523,1817.901487,1693.653832,828.046794,729.0847815,1103.014244,0,165.616023,553.7260143,667.8948136,1164.134403,779.4213452,783.4402644,904.0501676,121.9543848,179.8122622
Positive,791.4505087,1238.910401,"P1900-791.5-1,238.9",1314.9,1302.5,1290,1277.5,1265.1,1377.22511032165,1364.76492959279,1352.30474886393,1339.84456813507,1327.38438740621,1128.02149574443,1115.56131501557,1103.1011342867,1090.64095355784,1078.18077282898,1501.82691761026,1489.3667368814,1476.90655615254,1464.44637542368,1451.98619469482,1451.986195,1190.322399,1177.862219,1165.402038,1152.941857,1190.32239938873,1177.86221865987,1165.40203793101,1152.94185720215,1140.48167647329,2007.573418,4047.015586,3448.844007,3553.533223,2551.00764,3986.82682,2663.082219,3277.084939,1820.783888,4340.238501,3060.472322,3657.626543,2599.897637,2391.302964,2887.514766,2966.332499,2505.042639,2583.242057,3377.193127,3978.926917,112.6856106,2807.772668,3755.421078,2715.887992,5650.200231,4803.252636,1683.859667,2975.768971,5641.961976,2463.540536
Positive,791.9518875,1238.968482,"P1901-792.0-1,239.0",1085.6,1082.7,1079.7,1076.7,1073.8,1100.49290418665,1097.52321236395,1094.55352054125,1091.58382871855,1088.61413689586,1041.0990677327,1038.12937591,1035.1596840873,1032.1899922646,1029.22030044191,1130.18982241362,1127.22013059092,1124.25043876822,1121.28074694553,1118.31105512283,1118.311055,1055.947527,1052.977835,1050.008143,1047.038451,1055.94752684618,1052.97783502349,1050.00814320079,1047.03845137809,1044.06875955539,1713.626961,3880.402933,2765.932155,2086.696648,2435.553352,2975.446159,2151.490854,2429.994578,1683.741571,3880.07716,3018.358819,3162.647622,2716.797935,2220.809439,2180.975862,2492.553304,2134.75841,2222.080144,1870.500176,2842.493809,71.91726944,1452.077835,2217.309352,2303.629595,5553.795741,4734.926261,992.3522561,1881.037904,5002.1941,2050.895547
Positive,204.1071294,864.4970719,P190-204.1-864.5,1720.7,1721.1,1721.5,1721.9,1722.3,1718.76220108411,1719.15036334764,1719.53852561117,1719.9266878747,1720.31485013823,1726.5254463547,1726.91360861823,1727.30177088176,1727.68993314529,1728.07809540882,1714.88057844882,1715.26874071235,1715.65690297588,1716.04506523941,1716.43322750294,1716.433228,1724.584635,1724.972797,1725.36096,1725.749122,1724.58463503705,1724.97279730058,1725.36095956411,1725.74912182764,1726.13728409117,1829.487001,2623.349315,2262.006474,1266.963325,2624.623052,2856.834168,2006.179993,3450.877849,1749.531024,3784.563535,2296.277086,1443.015734,2798.428919,964.1439486,2347.583713,2414.692109,2426.818485,2853.0606,3270.731862,2853.633867,495.4681852,1224.679141,2471.284339,2075.58259,3116.769967,3128.519281,2208.266874,2430.213472,3807.379033,2521.18075
Positive,792.0109536,252.0681727,P1902-792.0-252.1,4208,4197,4186,4175,4164,4262.99928704307,4251.99448596748,4240.98968489189,4229.98488381629,4218.9800827407,4042.90326553121,4031.89846445562,4020.89366338003,4009.88886230443,3998.88406122884,4373.047297799,4362.04249672341,4351.03769564782,4340.03289457222,4329.02809349663,4329.028093,4097.927271,4086.92247,4075.917669,4064.912868,4097.92727090918,4086.92246983358,4075.91766875799,4064.9128676824,4053.90806660681,4202.469273,4778.236091,4526.614189,4027.864617,2942.14508,4083.285416,4317.45046,4372.993922,3750.449049,2197.965928,4561.05271,4411.346388,4704.655618,4625.676382,4955.286664,2303.438848,2999.027391,7975.895299,4514.768915,3869.256102,1659.690051,4835.971877,4886.754319,4501.43299,3078.153828,3428.129721,5340.085675,3925.450429,3492.465062,2812.125642
Positive,792.1261392,336.225181,P1903-792.1-336.2,1655.2,1640.5,1625.9,1611.3,1596.6,1728.31701112465,1713.68554021785,1699.05406931104,1684.42259840423,1669.79112749742,1435.68759298849,1421.05612208168,1406.42465117487,1391.79318026806,1377.16170936125,1874.63172019274,1860.00024928593,1845.36877837912,1830.73730747231,1816.10583656551,1816.105837,1508.844948,1494.213477,1479.582006,1464.950535,1508.84494752253,1494.21347661572,1479.58200570891,1464.9505348021,1450.31906389529,1841.618445,2886.00902,3269.138614,2753.50982,3245.654036,2708.928861,2267.298336,3060.618157,1701.516764,2581.804919,2652.233269,2983.778674,2575.183672,2520.635159,1720.28827,2035.420873,2371.6661,2230.553805,2792.179387,2267.587416,15.14651336,2653.879224,2454.855679,1514.697504,4071.241674,2902.300708,1719.94709,2675.13166,4818.04944,2558.820758
Positive,792.1260084,382.7930268,P1904-792.1-382.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,52.13234705,0,41.62444996,0,0,24.69799339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.79399448,0,0,0,0
Positive,792.2650171,430.4294204,P1905-792.3-430.4,397.8,399.3,400.8,402.3,403.8,390.392644343992,391.876880841076,393.361117338159,394.845353835243,396.329590332326,420.077374285662,421.561610782746,423.045847279829,424.530083776913,426.014320273996,375.550279373157,377.03451587024,378.518752367324,380.002988864407,381.487225361491,381.4872254,412.6561918,414.1404283,415.6246648,417.1089013,412.656191800245,414.140428297328,415.624664794412,417.108901291495,418.593137788579,420.7253165,33.41136499,1613.255312,4150.209148,2587.286027,723.7455997,239.0599014,11943.27265,3867.037149,787.3326169,838.9702853,1389.276472,1267.324291,748.0245478,364.6240794,2134.827244,137.067245,257.9470595,261.2141229,1181.250319,0,135.0343216,672.0404846,555.4162043,885.7161439,129.7646164,143.7679312,297.2008747,321.2498959,301.2802196
Positive,792.4518915,1239.073447,"P1906-792.5-1,239.1",502,498.1,494.2,490.4,486.5,521.516458481049,517.621060542331,513.725662603612,509.830264664893,505.934866726174,443.608499706672,439.713101767953,435.817703829234,431.922305890516,428.026907951797,560.470437868238,556.575039929519,552.6796419908,548.784244052081,544.888846113363,544.8888461,463.0854894,459.1900915,455.2946935,451.3992956,463.085489400266,459.190091461548,455.294693522829,451.39929558411,447.503897645391,727.3209756,1789.071841,1530.378907,1703.612063,1246.33194,1558.577852,1897.874727,1037.956525,724.4482495,1622.59612,912.3056724,1508.123476,956.0425408,893.4079577,676.7854457,1218.015551,1130.341177,1499.524024,1243.567481,1155.394908,76.175088,934.9522071,917.3677301,803.1261476,2418.323735,1397.68564,833.3954102,1210.461276,2403.103531,796.4681076
Positive,793.0152363,250.8300215,P1907-793.0-250.8,2073.3,2074.6,2075.9,2077.2,2078.6,2066.61983486821,2067.94685811787,2069.27388136753,2070.60090461719,2071.92792786685,2093.1602998614,2094.48732311106,2095.81434636072,2097.14136961038,2098.46839286004,2053.34960237162,2054.67662562128,2056.00364887094,2057.3306721206,2058.65769537025,2058.657695,2086.525184,2087.852207,2089.17923,2090.506253,2086.5251836131,2087.85220686276,2089.17923011242,2090.50625336208,2091.83327661174,1851.387338,2334.530668,3511.831754,2720.266295,2446.988856,2572.031413,1494.958507,2787.677275,2751.625144,3250.669118,1374.974334,2405.371931,2371.521051,2363.075478,4399.894215,2286.244726,1996.217395,3920.473663,3198.685637,2478.289462,426.5452679,2911.500505,3633.585689,3179.896026,2377.759816,1671.538747,2928.857468,3003.208569,1604.433804,1931.706316
Positive,793.0170028,291.5199273,P1908-793.0-291.5,10,9.8,9.6,9.4,9.2,10.8904103733778,10.7077428054931,10.5250752376084,10.3424076697237,10.159740101839,7.23705901568352,7.0543914477988,6.87172387991409,6.68905631202937,6.50638874414465,12.717086052225,12.5344184843403,12.3517509164556,12.1690833485709,11.9864157806861,11.98641578,8.150396855,7.967729287,7.785061719,7.602394151,8.15039685510711,7.96772928722239,7.78506171933767,7.60239415145296,7.41972658356824,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25811725,0,0,0,18.74990461,245.5849079,0,0,0,67.71822245,0,0,0,0,0,0,0
Positive,793.2678857,430.7148539,P1909-793.3-430.7,74.7,76.7,78.7,80.7,82.8,64.5694040042675,66.5900105106672,68.6106170170669,70.6312235234666,72.6518300298664,104.981534132261,107.002140638661,109.022747145061,111.04335365146,113.06396015786,44.3633389402705,46.3839454466702,48.4045519530699,50.4251584594696,52.4457649658693,52.44576497,94.8785016,96.89910811,98.91971461,100.9403211,94.8785016002631,96.8991081066628,98.9197146130625,100.940321119462,102.960927625861,69.14124863,0,332.0951295,1493.356508,640.697697,126.4264044,25.68368704,3925.617373,964.0327562,383.0026871,179.6076571,172.5098978,295.7708871,301.8073748,0,405.9613621,4.092409103,64.95262742,62.7084848,254.3008256,0,0,38.14813534,69.84246601,323.6870767,0,0,0,11.24984776,18.43314922
Positive,90.9765758,41.88739972,P1-91.0-41.9,44894.6,45603.6,46312.6,47021.7,47730.7,41349.4609632588,42058.4849997154,42767.509036172,43476.5330726286,44185.5571090852,55529.9416923904,56238.965728847,56947.9897653035,57657.0138017601,58366.0378382167,34259.2205986931,34968.2446351497,35677.2686716062,36386.2927080628,37095.3167445194,37095.31674,51984.82151,52693.84555,53402.86958,54111.89362,51984.8215101075,52693.8455465641,53402.8695830207,54111.8936194772,54820.9176559338,36061.4816,49088.51038,40194.04617,26512.4972,46409.15803,22783.72934,23960.67034,29025.9226,38777.72787,24328.78249,18965.8591,33540.54927,50570.86901,26425.19856,26605.92171,86201.83398,35186.77385,40950.32545,33026.00908,31441.6489,24603.7482,36173.94182,62394.31766,89528.95017,65157.15267,32328.15358,28747.63879,44506.24023,43070.39606,29674.18424
Positive,793.5142428,9.676448967,P1910-793.5-9.7,58316.5,58460,58603.5,58747,58890.5,57598.9386355639,57742.4424532189,57885.9462708738,58029.4500885287,58172.9539061836,60469.0149886624,60612.5188063173,60756.0226239722,60899.5264416271,61043.0302592821,56163.9004590147,56307.4042766697,56450.9080943246,56594.4119119795,56737.9157296344,56737.91573,59751.4959,59894.99972,60038.50354,60182.00735,59751.4959003878,59894.9997180427,60038.5035356976,60182.0073533525,60325.5111710075,51597.72536,60519.11056,79890.36564,48005.32183,50242.38577,50283.55323,51825.04869,49917.87526,46025.48426,70693.11246,64731.75412,49885.52298,56675.5125,66394.3933,74224.38641,43568.90989,69770.42712,52689.43912,69176.24486,49243.10772,74173.14633,49462.14313,49148.36961,47087.96161,43806.0052,64026.6968,51433.32838,64245.71331,68783.04044,54439.69624
Positive,793.5143927,37.4872717,P1911-793.5-37.5,182105.1,181646.3,181187.4,180728.6,180269.7,184399.332110338,183940.487742769,183481.6433752,183022.79900763,182563.954640061,175222.444758954,174763.600391385,174304.756023815,173845.911656246,173387.067288677,188987.77578603,188528.931418461,188070.087050891,187611.242683322,187152.398315753,187152.3983,177516.6666,177057.8222,176598.9779,176140.1335,177516.6665968,177057.822229231,176598.977861662,176140.133494092,175681.289126523,215321.8236,171804.3286,148150.4641,73579.82466,141233.6639,146584.1642,203421.1508,237523.6141,202582.5643,230715.2799,195732.7076,208455.3115,193120.8299,142428.1041,113406.0573,192487.2231,219160.6275,121737.2871,209332.9309,228786.162,44585.8961,216359.8461,208939.3134,205608.8333,193105.126,156516.2003,135521.1622,204676.5241,200477.7741,225830.8364
Positive,205.0856874,1421.446742,"P191-205.1-1,421.4",68023.5,68065.6,68107.7,68149.8,68191.9,67812.9554401546,67855.0613167531,67897.1671933516,67939.2730699501,67981.3789465486,68655.0729721244,68697.1788487229,68739.2847253214,68781.3906019199,68823.4964785184,67391.8966741697,67434.0025507682,67476.1084273667,67518.2143039652,67560.3201805637,67560.32018,68444.54359,68486.64947,68528.75534,68570.86122,68444.543589132,68486.6494657304,68528.7553423289,68570.8612189274,68612.9670955259,64542.76577,68779.78752,70041.44343,67221.90674,80699.55168,61187.02897,75703.41101,71338.40359,72404.50631,68450.80478,68546.26248,72004.56833,73952.52056,79310.41972,66957.63361,58122.39784,66307.08812,76358.56575,74344.82033,70870.18389,62504.22931,68586.75227,70681.6278,73733.18821,70155.68821,73460.57671,71379.77156,80242.4102,74046.2732,68382.42422
Positive,123.0552431,97.63837285,P19-123.1-97.6,7474.1,7420.1,7366.2,7312.2,7258.2,7743.95449277014,7689.9841420555,7636.01379134086,7582.04344062622,7528.07308991157,6664.5474784773,6610.57712776266,6556.60677704801,6502.63642633337,6448.66607561873,8283.65799991656,8229.68764920192,8175.71729848728,8121.74694777264,8067.77659705799,8067.776597,6934.399232,6880.428881,6826.458531,6772.48818,6934.39923205051,6880.42888133587,6826.45853062123,6772.48817990658,6718.51782919194,10202.60436,11994.8675,9685.445914,9159.023793,6351.839581,10566.80194,10800.92702,14024.7446,11527.37108,10798.54794,11221.36366,10566.69383,10889.74127,8454.959355,9799.393563,12532.74267,12606.1516,14177.68938,15882.381,13199.15914,2502.363446,11005.96478,10006.32129,8210.471818,9606.462483,12854.6045,10260.229,10481.15254,12271.02889,8810.098187
Positive,793.8484929,11.73268992,P1912-793.8-11.7,25642.8,25634.3,25625.7,25617.2,25608.7,25685.2870449202,25676.7814066758,25668.2757684314,25659.770130187,25651.2644919426,25515.1742800318,25506.6686417874,25498.163003543,25489.6573652986,25481.1517270542,25770.3434273644,25761.83778912,25753.3321508756,25744.8265126312,25736.3208743868,25736.32087,25557.70247,25549.19683,25540.69119,25532.18556,25557.7024712539,25549.1968330095,25540.6911947651,25532.1855565207,25523.6799182763,17112.21429,26844.46436,23660.51203,20021.34259,19170.37156,28468.44708,31647.83989,69127.67892,19768.43318,22321.5945,35247.92153,22892.38912,23127.45994,22107.1419,60328.53918,28542.84621,18600.87673,37523.87985,25694.59918,18452.11542,26206.14306,25815.92776,32960.34357,22105.44576,27660.84631,25835.21745,32061.88608,38003.64804,16542.44693,44230.77877
Positive,793.8486182,37.97627863,P1913-793.8-38.0,65577.6,65525.5,65473.4,65421.3,65369.3,65838.0156405295,65785.9319761415,65733.8483117536,65681.7646473656,65629.6809829777,64796.3423527704,64744.2586883824,64692.1750239945,64640.0913596065,64588.0076952186,66358.852284409,66306.7686200211,66254.6849556331,66202.6012912452,66150.5176268572,66150.51763,65056.76067,65004.67701,64952.59335,64900.50968,65056.7606747102,65004.6770103222,64952.5933459343,64900.5096815463,64848.4260171583,88670.6996,62521.29663,65247.33167,19479.07439,92290.68105,18428.53686,73321.56085,73303.11268,57266.59194,39267.83762,92001.35817,115628.1352,95715.24812,96027.42174,23087.85637,92077.14096,86398.57746,43388.48971,74405.34082,47730.97185,78630.0634,24564.60808,60198.62752,75769.49042,43267.59033,92407.43514,85485.8207,89942.9928,81786.00681,38880.78569
Positive,794.0230067,253.5099674,P1914-794.0-253.5,20454.3,20037.6,19620.8,19204.1,18787.3,22538.0101440707,22121.2678750434,21704.5256060162,21287.7833369889,20871.0410679616,14203.1647635255,13786.4224944982,13369.6802254709,12952.9379564437,12536.1956874164,26705.4328343433,26288.690565316,25871.9482962888,25455.2060272615,25038.4637582342,25038.46376,16286.87611,15870.13384,15453.39157,15036.6493,16286.8761086618,15870.1338396345,15453.3915706072,15036.64930158,14619.9070325527,13632.37558,25700.02442,26776.51972,15674.59146,9922.726831,29648.70526,21955.37121,10716.21231,19880.53462,27887.72202,26450.27638,25333.45317,10658.19942,22083.67527,22450.91327,35815.04216,23293.62753,24560.57523,25694.91885,24270.51297,2225.525481,24750.96585,9548.888426,12045.18036,24588.90746,10934.67162,25484.212,23328.19859,14728.79355,25734.14888
Positive,794.0232243,291.6369282,P1915-794.0-291.6,26.5,25.6,24.7,23.8,22.9,30.8870456336075,30.0044679653456,29.1218902970837,28.2393126288218,27.3567349605599,13.2354922683696,12.3529146001077,11.4703369318458,10.5877592635839,9.70518159532203,39.7128223162264,38.8302446479645,37.9476669797026,37.0650893114407,36.1825116431788,36.18251164,17.64838061,16.76580294,15.88322527,15.0006476,17.648380609679,16.7658029414171,15.8832252731552,15.0006476048934,14.1180699366315,58.74234377,0,20.52057695,0,0,31.34690261,25.35159562,80.4357357,0,23.51952403,59.13511776,64.9639794,2.665249737,0,11.69755007,59.94513303,22.42690074,0,220.501027,0,15.13094274,0,0,61.84513285,0,71.65217517,0,0,195.4363959,26.48453941
Positive,794.1613821,385.8006203,P1916-794.2-385.8,10.7,10.2,9.6,9.1,8.6,13.1611967900485,12.6595849813841,12.1579731727197,11.6563613640553,11.1547495553909,3.12896061676088,2.6273488080965,2.12573699943212,1.62412519076773,1.12251338210336,18.1773148766923,17.6757030680279,17.1740912593635,16.6724794506991,16.1708676420347,16.17086764,5.63701966,5.135407851,4.633796043,4.132184234,5.63701966008278,5.1354078514184,4.63379604275402,4.13218423408964,3.63057242542526,0,0,0,0,0,0,98.27817809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4427992,0,0,0,2.313814218,263.4345732,102.5383689,0
Positive,794.1823228,38.04203129,P1917-794.2-38.0,35218.9,34921.6,34624.2,34326.9,34029.6,36705.5416600352,36408.2100679157,36110.8784757961,35813.5468836766,35516.215291557,30758.9098176442,30461.5782255247,30164.2466334051,29866.9150412856,29569.583449166,39678.8575812307,39381.5259891112,39084.1943969916,38786.8628048721,38489.5312127525,38489.53121,32245.56778,31948.23619,31650.90459,31353.573,32245.567778242,31948.2361861224,31650.9045940029,31353.5730018833,31056.2414097638,36756.99604,37985.60483,17153.57052,12773.72263,25244.8046,37089.66758,65477.41714,35094.68348,24932.57694,11908.98065,31818.53099,36298.50671,30767.14319,19905.26494,49671.5848,12455.71338,31678.92063,50432.35602,47342.64092,39397.01922,53483.70953,38796.76484,55828.99059,33829.71333,16135.79198,34814.69411,38810.04897,34904.14682,21242.70899,19309.9577
Positive,794.1822533,10.80555927,P1918-794.2-10.8,12456.6,12468.8,12480.9,12493,12505.1,12396.0632501145,12408.1794397206,12420.2956293267,12432.4118189328,12444.5280085389,12638.3870422365,12650.5032318426,12662.6194214487,12674.7356110548,12686.8518006609,12274.9013540535,12287.0175436596,12299.1337332657,12311.2499228718,12323.3661124779,12323.36611,12577.80609,12589.92228,12602.03847,12614.15466,12577.806094206,12589.9222838121,12602.0384734182,12614.1546630243,12626.2708526304,15200.55394,12852.52715,13694.25224,19216.32732,9525.36708,13125.26656,12666.48046,12242.38583,14310.29635,22615.65779,4170.007413,13803.78751,11205.94418,11270.72008,12845.0893,20090.52151,14335.56717,12294.5161,15613.77202,8131.13969,13091.39452,13136.42965,10104.26274,12023.06151,13706.30317,13989.02515,14297.42491,12594.45502,6318.971289,7535.076252
